,context,next_token,metric_value
356,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
357,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
358,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
359,"['assistant', 'Ċ', '<']",['assistant'],-0.0
360,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
361,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
362,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
363,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
364,"['assistant', 'Ċ', '<']",['assistant'],-0.0
365,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
366,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
367,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
368,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
369,"['assistant', 'Ċ', '<']",['assistant'],-0.0
370,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
371,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
372,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
373,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
374,"['assistant', 'Ċ', '<']",['assistant'],-0.0
375,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
376,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
377,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
378,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
379,"['assistant', 'Ċ', '<']",['assistant'],-0.0
380,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
381,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
382,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
383,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
384,"['assistant', 'Ċ', '<']",['assistant'],-0.0
385,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
386,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
387,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
388,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
389,"['assistant', 'Ċ', '<']",['assistant'],-0.0
390,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
391,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
392,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
393,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
394,"['assistant', 'Ċ', '<']",['assistant'],-0.0
395,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
396,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
397,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
398,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
399,"['assistant', 'Ċ', '<']",['assistant'],-0.0
400,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
401,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
402,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
403,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
404,"['assistant', 'Ċ', '<']",['assistant'],-0.0
405,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
406,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
407,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
408,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
409,"['assistant', 'Ċ', '<']",['assistant'],-0.0
410,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
411,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
412,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
413,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
414,"['assistant', 'Ċ', '<']",['assistant'],-0.0
415,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
416,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
417,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
418,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
419,"['assistant', 'Ċ', '<']",['assistant'],-0.0
420,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
421,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
422,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
423,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
424,"['assistant', 'Ċ', '<']",['assistant'],-0.0
425,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
426,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
427,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
428,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
429,"['assistant', 'Ċ', '<']",['assistant'],-0.0
430,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
431,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
432,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
433,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
434,"['assistant', 'Ċ', '<']",['assistant'],-0.0
435,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
436,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
437,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
438,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
439,"['assistant', 'Ċ', '<']",['assistant'],-0.0
440,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
441,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
442,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
443,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
444,"['assistant', 'Ċ', '<']",['assistant'],-0.0
445,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
446,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
447,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
448,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
449,"['assistant', 'Ċ', '<']",['assistant'],-0.0
450,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
451,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
452,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
453,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
454,"['assistant', 'Ċ', '<']",['assistant'],-0.0
455,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
456,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
457,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
458,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
459,"['assistant', 'Ċ', '<']",['assistant'],-0.0
460,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
461,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
462,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
463,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
464,"['assistant', 'Ċ', '<']",['assistant'],-0.0
465,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
466,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
467,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
468,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
469,"['assistant', 'Ċ', '<']",['assistant'],-0.0
470,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
471,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
472,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
473,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
474,"['assistant', 'Ċ', '<']",['assistant'],-0.0
475,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
476,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
477,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
478,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
479,"['assistant', 'Ċ', '<']",['assistant'],-0.0
480,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
481,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
482,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
483,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
484,"['assistant', 'Ċ', '<']",['assistant'],-0.0
485,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
486,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
487,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
488,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
489,"['assistant', 'Ċ', '<']",['assistant'],-0.0
490,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
491,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
492,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
493,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
494,"['assistant', 'Ċ', '<']",['assistant'],-0.0
495,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
496,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
497,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
498,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
499,"['assistant', 'Ċ', '<']",['assistant'],-0.0
500,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
501,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
502,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
503,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
504,"['assistant', 'Ċ', '<']",['assistant'],-0.0
505,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
506,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
507,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
508,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
509,"['assistant', 'Ċ', '<']",['assistant'],-0.0
510,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
511,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
512,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
513,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
514,"['assistant', 'Ċ', '<']",['assistant'],-0.0
515,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
516,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
517,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
518,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
519,"['assistant', 'Ċ', '<']",['assistant'],-0.0
520,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
521,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
522,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
523,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
524,"['assistant', 'Ċ', '<']",['assistant'],-0.0
525,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
526,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
527,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
528,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
529,"['assistant', 'Ċ', '<']",['assistant'],-0.0
530,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
531,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
532,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
533,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
534,"['assistant', 'Ċ', '<']",['assistant'],-0.0
535,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
536,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
537,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
538,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
539,"['assistant', 'Ċ', '<']",['assistant'],-0.0
540,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
541,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
542,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
543,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
544,"['assistant', 'Ċ', '<']",['assistant'],-0.0
545,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
546,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
547,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
548,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
549,"['assistant', 'Ċ', '<']",['assistant'],-0.0
550,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
551,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
552,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
553,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
554,"['assistant', 'Ċ', '<']",['assistant'],-0.0
555,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
556,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
557,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
558,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
559,"['assistant', 'Ċ', '<']",['assistant'],-0.0
560,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
561,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
562,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
563,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
564,"['assistant', 'Ċ', '<']",['assistant'],-0.0
565,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
566,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
567,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
568,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
569,"['assistant', 'Ċ', '<']",['assistant'],-0.0
570,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
571,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
572,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
573,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
574,"['assistant', 'Ċ', '<']",['assistant'],-0.0
575,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
576,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
577,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
578,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
579,"['assistant', 'Ċ', '<']",['assistant'],-0.0
580,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
581,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
582,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
583,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
584,"['assistant', 'Ċ', '<']",['assistant'],-0.0
585,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
586,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
587,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
588,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
589,"['assistant', 'Ċ', '<']",['assistant'],-0.0
590,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
591,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
592,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
593,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
594,"['assistant', 'Ċ', '<']",['assistant'],-0.0
595,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
596,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
597,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
598,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
599,"['assistant', 'Ċ', '<']",['assistant'],-0.0
600,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
601,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
602,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
603,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
604,"['assistant', 'Ċ', '<']",['assistant'],-0.0
605,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
606,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
607,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
608,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
609,"['assistant', 'Ċ', '<']",['assistant'],-0.0
610,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
611,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
612,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
613,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
614,"['assistant', 'Ċ', '<']",['assistant'],-0.0
615,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
616,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
617,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
618,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
619,"['assistant', 'Ċ', '<']",['assistant'],-0.0
620,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
621,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
622,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
623,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
624,"['assistant', 'Ċ', '<']",['assistant'],-0.0
625,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
626,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
627,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
628,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
629,"['assistant', 'Ċ', '<']",['assistant'],-0.0
630,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
631,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
632,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
633,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
634,"['assistant', 'Ċ', '<']",['assistant'],-0.0
635,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
636,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
637,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
638,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
639,"['assistant', 'Ċ', '<']",['assistant'],-0.0
640,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
641,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
642,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
643,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
644,"['assistant', 'Ċ', '<']",['assistant'],-0.0
645,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
646,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
647,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
648,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
649,"['assistant', 'Ċ', '<']",['assistant'],-0.0
650,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
651,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
652,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
653,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
654,"['assistant', 'Ċ', '<']",['assistant'],-0.0
655,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
656,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
657,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
658,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
659,"['assistant', 'Ċ', '<']",['assistant'],-0.0
660,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
661,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
662,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
663,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
664,"['assistant', 'Ċ', '<']",['assistant'],-0.0
665,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
666,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
667,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
668,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
669,"['assistant', 'Ċ', '<']",['assistant'],-0.0
670,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
671,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
672,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
673,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
674,"['assistant', 'Ċ', '<']",['assistant'],-0.0
675,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
676,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
677,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
678,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
679,"['assistant', 'Ċ', '<']",['assistant'],-0.0
680,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
681,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
682,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
683,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
684,"['assistant', 'Ċ', '<']",['assistant'],-0.0
685,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
686,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
687,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
688,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
689,"['assistant', 'Ċ', '<']",['assistant'],-0.0
690,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
691,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
692,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
693,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
694,"['assistant', 'Ċ', '<']",['assistant'],-0.0
695,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
696,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
697,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
698,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
699,"['assistant', 'Ċ', '<']",['assistant'],-0.0
700,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
701,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
702,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
703,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
704,"['assistant', 'Ċ', '<']",['assistant'],-0.0
705,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
706,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
707,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
708,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
709,"['assistant', 'Ċ', '<']",['assistant'],-0.0
710,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
711,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
712,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
